## source: http://pathways.mcdb.ucla.edu/algal/id_conversion.html
JGI_v5.3.1_ID	JGI_v5.5_ID
g18072	Cre17.g747797.t1.1, Cre17.g747797.t2.1
g18072	Cre17.g747797.t1.1, Cre17.g747797.t2.1
g18040	Cre17.g746197.t1.1
g17553	Cre17.g725851.t1.1
Cre17.g710881	Cre17.g710881.t1.2
Cre17.g704050	Cre17.g704050.t1.1
Cre17.g712250	Cre17.g712250.t1.1
g18064	Cre17.g747397.t1.1
Cre17.g726450	Cre17.g726450.t1.2
Cre17.g707750	Cre17.g707750.t1.2
g17102	N/A
Cre17.g705650	Cre17.g705650.t2.1, Cre17.g705650.t1.1
g17543	Cre17.g725376.t1.1
Cre17.g721900	Cre17.g721900.t1.2
g18060	Cre17.g747197.t2.1, Cre17.g747197.t1.1
g18060	Cre17.g747197.t2.1, Cre17.g747197.t1.1
Cre17.g723650	Cre17.g723650.t1.2
Cre17.g730300	Cre17.g730300.t1.2
Cre17.g711650	Cre17.g711650.t1.2
g17219	Cre17.g711000.t1.1
Cre17.g718550	Cre17.g718550.t1.1
Cre17.g697800	Cre17.g697800.t1.2
Cre17.g730700	Cre17.g730700.t1.1
Cre17.g703550	Cre17.g703550.t1.2
g18017	Cre17.g745047.t1.1
Cre17.g705250	Cre17.g705250.t1.1
g17423	Cre17.g719876.t1.1
Cre17.g715250	Cre17.g715250.t1.2
Cre17.g701200	Cre17.g701200.t1.2, Cre17.g701200.t2.1
g17001	N/A
Cre17.g743200	Cre17.g743200.t1.2
g18065	Cre17.g747447.t1.1
g16933	Cre17.g698233.t1.1
Cre17.g740200	Cre17.g740224.t1.1
Cre17.g721850	Cre17.g721850.t1.2
g17412	Cre17.g719537.t1.1
g17019	Cre17.g702002.t1.1
Cre17.g740650	Cre17.g740650.t1.1
g17703	Cre17.g732566.t1.1
g16921	Cre17.g697701.t1.1
Cre17.g711300	Cre17.g711300.t1.2
Cre17.g736800	Cre17.g736800.t1.1
Cre17.g707137	Cre17.g707137.t1.2
Cre17.g731250	Cre17.g731250.t1.2
Cre17.g698550	Cre17.g698550.t1.1
Cre17.g739150	Cre17.g739150.t1.2
g17419	Cre17.g719792.t1.1
g18007	Cre17.g744547.t1.1
Cre17.g739500	Cre17.g739500.t1.1
Cre17.g709700	Cre17.g709700.t1.2
Cre17.g728150	Cre17.g728150.t1.2
g17230	Cre17.g711480.t1.1
g17375	N/A
Cre17.g717919	Cre17.g717919.t2.1, Cre17.g717919.t1.2
Cre17.g705000	Cre17.g705000.t1.2
Cre17.g741450	Cre17.g741450.t1.2
Cre17.g741300	Cre17.g741300.t1.1
g17726	Cre17.g733425.t1.1
g17771	Cre17.g734660.t1.1
Cre17.g708350	Cre17.g708350.t1.2
g17524	N/A
Cre17.g724600	Cre17.g724600.t2.1, Cre17.g724600.t1.2
g17610	Cre17.g728600.t1.2
Cre17.g731466	Cre17.g731466.t1.2
g17948	Cre17.g742116.t1.1
g17980	N/A
Cre17.g719000	Cre17.g719000.t1.2
Cre17.g734450	Cre17.g734450.t1.2
Cre17.g713150	Cre17.g713150.t2.1, Cre17.g713150.t1.1
g17268	N/A
g17937	Cre17.g741601.t1.1
Cre17.g722700	Cre17.g722700.t1.2
Cre17.g727950	Cre17.g727950.t1.1
g17761	Cre17.g734516.t1.1
g17285	Cre17.g713800.t1.2
Cre17.g739550	Cre17.g739550.t1.1
g17895	Cre17.g739850.t1.2
g17825	N/A
Cre17.g736950	Cre17.g736950.t2.1, Cre17.g736950.t1.1
Cre17.g697334	Cre17.g697334.t1.2
g17346	N/A
Cre17.g716576	Cre17.g716576.t2.1, Cre17.g716576.t1.2
Cre17.g723050	Cre17.g723050.t1.1
Cre17.g697050	Cre17.g697050.t1.2
Cre17.g720300	Cre17.g720300.t1.2
Cre17.g727050	Cre17.g727050.t1.1
g17713	Cre17.g733000.t1.2
g17815	Cre17.g736511.t1.1
Cre17.g740344	Cre17.g740344.t1.2
Cre17.g700000	Cre17.g700000.t1.2
Cre17.g716950	Cre17.g716950.t1.1
Cre17.g728850	Cre17.g728850.t1.1
Cre17.g714800	Cre17.g714800.t1.2
Cre17.g709100	Cre17.g709100.t1.2
Cre17.g727500	Cre17.g727500.t1.2
Cre17.g724700	Cre17.g724700.t1.1
Cre17.g699650	Cre17.g699650.t1.1
g17113	N/A
Cre17.g706050	Cre17.g706050.t3.1, Cre17.g706050.t2.1, Cre17.g706050.t1.1
g17113	N/A
Cre17.g742600	Cre17.g742600.t1.1
Cre17.g708038	Cre17.g708038.t1.2
Cre17.g739900	Cre17.g739900.t1.2
Cre17.g726200	Cre17.g726200.t1.2
Cre17.g723750	Cre17.g723750.t1.1
Cre17.g702500	Cre17.g702500.t1.2
g18035	Cre17.g745947.t1.1
Cre17.g720150	Cre17.g720150.t1.1
g17844	Cre17.g737525.t2.1, Cre17.g737525.t1.1
g17844	Cre17.g737525.t2.1, Cre17.g737525.t1.1
Cre17.g725150	Cre17.g725150.t1.2
g17992	Cre17.g743847.t1.1
Cre17.g742500	Cre17.g742500.t1.1
g18028	Cre17.g745597.t1.1
g17835	Cre17.g737353.t1.1
Cre17.g723400	Cre17.g723400.t1.2
Cre17.g729300	Cre17.g729301.t1.1
Cre17.g738100	Cre17.g738100.t1.1
Cre17.g730750	Cre17.g730750.t1.1
Cre17.g735850	Cre17.g735850.t1.1
g17125	N/A
Cre17.g706700	Cre17.g706700.t2.1, Cre17.g706700.t1.1
Cre17.g705836	Cre17.g705836.t1.2
g17837	Cre17.g737376.t1.1
Cre17.g700200	Cre17.g700200.t1.2
g17732	Cre17.g733750.t1.2
g17783	N/A
Cre17.g734900	Cre17.g734900.t2.1, Cre17.g734900.t1.2
Cre17.g719950	Cre17.g719950.t1.2
Cre17.g718650	Cre17.g718650.t1.2
g17454	Cre17.g721400.t1.1
g17339	Cre17.g716301.t1.1
g17212	N/A
Cre17.g710800	Cre17.g710800.t1.2, Cre17.g710800.t2.1
g18043	Cre17.g746347.t2.1, Cre17.g746347.t1.1
g18043	Cre17.g746347.t2.1, Cre17.g746347.t1.1
g18074	Cre17.g747897.t2.1, Cre17.g747897.t1.1
g18074	Cre17.g747897.t2.1, Cre17.g747897.t1.1
g17684	N/A
Cre17.g731675	Cre17.g731675.t2.1, Cre17.g731675.t1.2
Cre17.g703800	Cre17.g703800.t1.1
Cre17.g713674	Cre17.g713674.t1.2
Cre17.g710650	Cre17.g710650.t1.1
Cre17.g724050	Cre17.g724050.t1.1
Cre17.g719250	Cre17.g719250.t1.1
Cre17.g741250	Cre17.g741250.t1.1
Cre17.g711950	Cre17.g711950.t1.2, Cre17.g711950.t2.1
g17241	N/A
g17444	Cre17.g720800.t1.1
Cre17.g730550	Cre17.g730550.t1.2
g17988	Cre17.g743647.t1.1
g17749	Cre17.g734142.t1.1
Cre17.g715150	Cre17.g715150.t1.2
g17202	Cre17.g710300.t1.1
g16897	Cre17.g696626.t1.1
g16951	Cre17.g698900.t1.1
Cre17.g731100	Cre17.g731100.t1.2
Cre17.g714350	Cre17.g714350.t1.1
Cre17.g738650	Cre17.g738650.t1.2
g17708	Cre17.g732802.t1.1
Cre17.g704350	Cre17.g704350.t1.2
Cre17.g714100	Cre17.g714100.t1.2
Cre17.g713900	Cre17.g713900.t1.2
Cre17.g699700	Cre17.g699700.t1.1
Cre17.g710950	Cre17.g710950.t1.2
Cre17.g718450	Cre17.g718450.t1.1
Cre17.g736550	Cre17.g736550.t1.1
Cre17.g733550	Cre17.g733550.t1.2
Cre17.g718200	Cre17.g718200.t1.2
g17233	Cre17.g711550.t1.1
Cre17.g742550	Cre17.g742550.t1.2
Cre17.g697550	Cre17.g697550.t1.1
Cre17.g726950	Cre17.g726950.t1.1
g18061	Cre17.g747247.t1.1
g18054	Cre17.g746897.t2.1, Cre17.g746897.t1.1
g18054	Cre17.g746897.t2.1, Cre17.g746897.t1.1
Cre17.g708850	Cre17.g708850.t1.1
Cre17.g729901	Cre17.g729901.t1.1
g17044	Cre17.g703075.t1.1
Cre17.g708750	Cre17.g708750.t1.2
Cre17.g699850	Cre17.g699850.t1.2
g17474	Cre17.g722350.t1.2
Cre17.g730600	Cre17.g730600.t1.1
g17770	Cre17.g734644.t1.1
g17702	Cre17.g732533.t1.1
Cre17.g728350	Cre17.g728350.t1.1
Cre17.g735600	Cre17.g735600.t1.2
g17167	Cre17.g708600.t1.2
Cre17.g701500	Cre17.g701500.t1.2
Cre17.g729250	Cre17.g729250.t1.1
Cre17.g728250	Cre17.g728250.t1.1
g16981	Cre17.g700166.t1.1
Cre17.g716750	Cre17.g716750.t1.1, Cre17.g716750.t2.1
g17352	N/A
g17906	Cre17.g740323.t1.1
Cre17.g714250	Cre17.g714250.t1.2
Cre17.g700100	Cre17.g700100.t1.1
Cre17.g698683	Cre17.g698683.t1.2
Cre17.g715600	Cre17.g715600.t1.1
Cre17.g698650	Cre17.g698650.t1.1
Cre17.g742000	Cre17.g742000.t1.2
Cre17.g723350	Cre17.g723350.t1.2
Cre17.g702550	Cre17.g702550.t1.2
Cre17.g714750	Cre17.g714750.t1.2
Cre17.g710600	Cre17.g710600.t1.2
Cre17.g723950	Cre17.g723950.t1.1
Cre17.g726100	Cre17.g726100.t1.2
g17227	Cre17.g711401.t1.1
Cre17.g699250	Cre17.g699250.t1.1
Cre17.g713082	Cre17.g713051.t1.1
Cre17.g705550	Cre17.g705550.t1.2
Cre17.g706850	Cre17.g706850.t1.1
Cre17.g733100	Cre17.g733100.t1.1
g17731	Cre17.g733702.t1.1
Cre17.g724350	Cre17.g724350.t1.2
Cre17.g732850	Cre17.g732850.t1.2
Cre17.g731150	Cre17.g731150.t1.2
Cre17.g723500	Cre17.g723500.t1.1
Cre17.g697350	Cre17.g697350.t1.2
Cre17.g722750	Cre17.g722750.t1.2
g17926	Cre17.g741150.t1.1, Cre17.g741150.t2.1
g17926	Cre17.g741150.t1.1, Cre17.g741150.t2.1
Cre17.g742900	Cre17.g743064.t1.1
g17804	N/A
Cre17.g736000	Cre17.g736000.t1.1, Cre17.g736000.t2.1
Cre17.g709450	Cre17.g709450.t1.2
Cre17.g696750	Cre17.g696750.t1.1
Cre17.g735950	Cre17.g735950.t1.2
Cre17.g696850	Cre17.g696850.t1.2
Cre17.g732100	Cre17.g732100.t1.2
Cre17.g721250	Cre17.g721250.t1.2
g17366	Cre17.g717500.t1.2
g18015	Cre17.g744947.t1.1
Cre17.g702200	Cre17.g702200.t1.2
Cre17.g740600	Cre17.g740600.t1.2, Cre17.g740600.t2.1
g17914	N/A
Cre17.g720350	Cre17.g720350.t1.1
Cre17.g732901	Cre17.g732901.t1.2
Cre17.g707900	Cre17.g707900.t1.2
Cre17.g735750	Cre17.g735750.t1.2
g17349	Cre17.g716625.t1.1, Cre17.g716625.t2.1
g17349	Cre17.g716625.t1.1, Cre17.g716625.t2.1
g17873	N/A
Cre17.g739000	Cre17.g739000.t2.1, Cre17.g739000.t1.1
Cre17.g731800	Cre17.g731800.t1.2
Cre17.g696550	Cre17.g696550.t1.2
g17344	N/A
Cre17.g716500	Cre17.g716500.t2.1, Cre17.g716500.t1.2
Cre17.g710050	Cre17.g710050.t1.1
Cre17.g704500	Cre17.g704500.t1.1
g17983	Cre17.g743397.t1.1, Cre17.g743397.t2.1
g17983	Cre17.g743397.t1.1, Cre17.g743397.t2.1
Cre17.g709200	Cre17.g709200.t1.2
g18024	Cre17.g745397.t1.1
Cre17.g724550	Cre17.g724550.t1.2
g17738	Cre17.g733753.t1.1
Cre17.g721950	Cre17.g721950.t1.2
Cre17.g715421	Cre17.g715421.t1.2
Cre17.g734850	Cre17.g734821.t1.1
Cre17.g702900	Cre17.g702900.t1.2
Cre17.g711350	Cre17.g711350.t1.2
Cre17.g724000	Cre17.g724000.t1.1
Cre17.g714200	Cre17.g714200.t1.1
g17813	Cre17.g736437.t1.1
Cre17.g737300	Cre17.g737300.t1.1
Cre17.g727850	Cre17.g727850.t1.1
Cre17.g709750	Cre17.g709750.t1.1
Cre17.g723000	Cre17.g723000.t1.1
Cre17.g728650	Cre17.g728650.t1.1
Cre17.g719700	Cre17.g719701.t1.1
Cre17.g739600	Cre17.g739600.t1.2
g18063	Cre17.g747347.t1.1
Cre17.g712400	Cre17.g712400.t1.2
g18037	Cre17.g746047.t1.1
g17480	Cre17.g722583.t1.1
Cre17.g715801	Cre17.g715801.t1.2
Cre17.g704250	Cre17.g704251.t1.1
Cre17.g703100	Cre17.g703126.t1.1
g17418	Cre17.g719771.t1.1
Cre17.g712350	Cre17.g712350.t1.1
Cre17.g709400	Cre17.g709400.t1.1
Cre17.g697250	Cre17.g697250.t1.1
Cre17.g725750	Cre17.g725750.t1.2
g17569	N/A
g17569	N/A
Cre17.g726600	Cre17.g726600.t1.2, Cre17.g726600.t3.1, Cre17.g726600.t2.1
Cre17.g742100	Cre17.g742100.t1.2
Cre17.g737000	Cre17.g737000.t1.2
Cre17.g702750	Cre17.g702750.t1.2
Cre17.g729850	Cre17.g729850.t1.2
g16985	Cre17.g700425.t1.2
Cre17.g706350	Cre17.g706350.t1.1
Cre17.g729450	Cre17.g729450.t1.2
Cre17.g712800	Cre17.g712800.t1.1
g17720	Cre17.g733200.t1.1
g17921	Cre17.g740926.t1.1
Cre17.g704950	Cre17.g704950.t1.1
Cre17.g739950	Cre17.g739950.t1.1
Cre17.g734300	Cre17.g734300.t1.1, Cre17.g734300.t2.1
g17754	N/A
Cre17.g698950	Cre17.g698950.t1.2
Cre17.g729000	Cre17.g729000.t1.1
g17727	Cre17.g733450.t1.2
g18032	Cre17.g745797.t1.1
Cre17.g725450	Cre17.g725450.t1.1
Cre17.g724250	Cre17.g724250.t1.1
g17584	Cre17.g727326.t1.1
Cre17.g697150	Cre17.g697150.t1.2
Cre17.g720900	Cre17.g720900.t1.1
Cre17.g701400	Cre17.g701400.t1.2
Cre17.g741650	Cre17.g741650.t1.2
Cre17.g705800	Cre17.g705778.t1.1
Cre17.g739457	Cre17.g739457.t1.2
Cre17.g698100	Cre17.g698100.t1.2
g17686	Cre17.g731750.t1.1
Cre17.g722100	Cre17.g722100.t3.1, Cre17.g722100.t2.1, Cre17.g722100.t1.1
g17469	N/A
g17469	N/A
g17307	Cre17.g714900.t1.2
Cre17.g705300	Cre17.g705300.t1.2, Cre17.g705300.t2.1
g17094	N/A
Cre17.g704000	Cre17.g704000.t1.2
g17478	Cre17.g722526.t1.1
Cre17.g740350	Cre17.g740350.t1.1
Cre17.g734100	Cre17.g734100.t1.2
g17205	Cre17.g710450.t1.2
Cre17.g722200	Cre17.g722200.t1.2
Cre17.g705350	Cre17.g705350.t1.1
Cre17.g713000	Cre17.g713000.t1.2
g17912	Cre17.g740510.t1.1
Cre17.g728450	Cre17.g728450.t1.2
Cre17.g725550	Cre17.g725550.t1.2
Cre17.g733950	Cre17.g733950.t1.2
Cre17.g702150	Cre17.g702150.t1.2
Cre17.g720050	Cre17.g720050.t1.2
Cre17.g718300	Cre17.g718300.t1.1, Cre17.g718300.t2.1
g17384	N/A
Cre17.g726850	Cre17.g726850.t1.2
Cre17.g716150	Cre17.g716150.t1.1
g16974	Cre17.g699926.t1.1
Cre17.g730950	Cre17.g730950.t1.2
g18055	Cre17.g746947.t1.1
Cre17.g741000	Cre17.g741000.t1.2
g17203	Cre17.g710351.t1.1
Cre17.g701100	Cre17.g701100.t1.2
g17169	Cre17.g708700.t1.2
Cre17.g699400	Cre17.g699400.t1.2
Cre17.g706950	Cre17.g706950.t1.2
Cre17.g731300	Cre17.g731300.t1.2
Cre17.g742250	Cre17.g742250.t1.1
g17680	Cre17.g731581.t1.1
Cre17.g730200	Cre17.g730200.t1.2
g17904	Cre17.g740261.t1.1
Cre17.g723250	Cre17.g723250.t1.2
Cre17.g726000	Cre17.g726000.t1.2
g17622	Cre17.g729101.t1.1
Cre17.g733208	Cre17.g733208.t1.2
Cre17.g706550	Cre17.g706550.t1.1
Cre17.g713200	Cre17.g713200.t1.1
Cre17.g708950	Cre17.g708950.t1.1
Cre17.g718800	Cre17.g718800.t1.2
Cre17.g731950	Cre17.g731950.t1.2
Cre17.g703000	Cre17.g703000.t1.1
Cre17.g704400	Cre17.g704400.t1.1
g17986	Cre17.g743547.t1.1
Cre17.g717750	Cre17.g717750.t1.2
Cre17.g720200	Cre17.g720183.t1.1, Cre17.g720183.t2.1
g17430	N/A
Cre17.g725250	Cre17.g725250.t1.1
Cre17.g700650	Cre17.g700650.t1.2
Cre17.g733188	Cre17.g733162.t2.1, Cre17.g733162.t1.1
g17718	N/A
Cre17.g740850	Cre17.g740850.t1.2
g17420	Cre17.g719813.t1.1
Cre17.g715500	Cre17.g715500.t1.2
Cre17.g741050	Cre17.g741050.t1.1
Cre17.g715950	Cre17.g715950.t1.2
Cre17.g712100	Cre17.g712100.t1.2
g17775	Cre17.g734725.t1.1
Cre17.g736100	Cre17.g736100.t1.1
g18001	Cre17.g744247.t1.1
Cre17.g703450	Cre17.g703450.t1.1
g17363	Cre17.g717300.t1.1
Cre17.g699150	Cre17.g699150.t1.2
Cre17.g701809	Cre17.g701809.t1.2
g17289	Cre17.g714000.t1.2
g17861	Cre17.g738450.t1.1
Cre17.g738750	Cre17.g738751.t1.1
Cre17.g732000	Cre17.g732000.t1.1
Cre17.g715750	Cre17.g715750.t1.2
g17368	Cre17.g717600.t1.2
Cre17.g704150	Cre17.g704150.t1.1
Cre17.g732300	Cre17.g732300.t1.2
Cre17.g702650	Cre17.g702650.t1.1
Cre17.g709550	Cre17.g709550.t1.2
g18010	Cre17.g744697.t1.1
g16937	Cre17.g698365.t1.1
Cre17.g726350	Cre17.g726350.t1.1
g17858	Cre17.g738300.t1.2
Cre17.g741850	Cre17.g741850.t1.2
g17152	Cre17.g708013.t1.1
g17530	Cre17.g724873.t1.2
Cre17.g697600	Cre17.g697600.t1.1
Cre17.g712900	Cre17.g712900.t1.1
g17370	Cre17.g717700.t1.1
Cre17.g707400	Cre17.g707400.t1.2
Cre17.g729550	Cre17.g729550.t1.1
Cre17.g722050	Cre17.g722050.t2.1, Cre17.g722050.t1.1
g17468	N/A
g17878	Cre17.g739250.t1.1
g18045	Cre17.g746447.t1.1
Cre17.g736650	Cre17.g736650.t1.2
Cre17.g731050	Cre17.g731050.t1.2
Cre17.g728000	Cre17.g728000.t1.2
Cre17.g707000	Cre17.g707000.t1.2
g17964	Cre17.g742866.t1.1
Cre17.g703750	Cre17.g703750.t1.2
Cre17.g707450	Cre17.g707450.t1.2
g18076	Cre17.g747997.t1.1
Cre17.g718350	Cre17.g718350.t1.2
Cre17.g703300	Cre17.g703300.t1.1
g17347	N/A
Cre17.g716600	Cre17.g716600.t2.1, Cre17.g716600.t1.1
g17359	Cre17.g717100.t1.2, Cre17.g717100.t2.1
g17359	Cre17.g717100.t1.2, Cre17.g717100.t2.1
Cre17.g696350	Cre17.g696350.t1.2
g16926	N/A
Cre17.g697934	Cre17.g697934.t2.1, Cre17.g697934.t1.2
g17893	Cre17.g739752.t1.1
Cre17.g702400	Cre17.g702400.t1.2
Cre17.g706250	Cre17.g706250.t1.1
Cre17.g737400	Cre17.g737400.t2.1, Cre17.g737400.t1.1
g17838	N/A
Cre17.g719600	Cre17.g719600.t1.2
Cre17.g739400	Cre17.g739400.t1.2
Cre17.g724800	Cre17.g724800.t1.1
g17998	Cre17.g744097.t1.1
Cre17.g713550	Cre17.g713550.t1.2
g17736	Cre17.g733689.t1.1
g17012	Cre17.g701751.t1.1
Cre17.g704700	Cre17.g704700.t1.1
g16889	N/A
Cre17.g696250	Cre17.g696250.t2.1, Cre17.g696250.t1.1
Cre17.g699300	Cre17.g699300.t1.1
g18070	Cre17.g747697.t1.1
Cre17.g709950	Cre17.g709950.t1.2
g17066	Cre17.g703950.t1.2
Cre17.g727700	Cre17.g727700.t1.1
Cre17.g718000	Cre17.g718000.t1.1
Cre17.g721000	Cre17.g721000.t1.2
Cre17.g727250	Cre17.g727250.t1.1
Cre17.g732750	Cre17.g732750.t1.1
Cre17.g723850	Cre17.g723850.t1.2
Cre17.g711050	Cre17.g711050.t1.1
Cre17.g727100	Cre17.g727100.t1.2
Cre17.g713350	Cre17.g713350.t1.2
g16955	N/A
g16955	N/A
Cre17.g699050	Cre17.g699050.t3.1, Cre17.g699050.t1.1, Cre17.g699050.t2.1
Cre17.g696650	Cre17.g696650.t1.1
g17581	Cre17.g727201.t1.1
Cre17.g736350	Cre17.g736350.t1.1
Cre17.g718700	Cre17.g718700.t1.2
g17910	Cre17.g740430.t1.1
Cre17.g734000	Cre17.g734000.t1.2
Cre17.g737850	Cre17.g737850.t1.1
Cre17.g735300	Cre17.g735283.t1.1, Cre17.g735283.t2.1
g17788	N/A
Cre17.g704850	Cre17.g704850.t1.2
Cre17.g731900	Cre17.g731900.t1.1
Cre17.g728100	Cre17.g728100.t1.2
Cre17.g700500	Cre17.g700500.t1.1
Cre17.g742650	Cre17.g742650.t1.1
g17847	Cre17.g737752.t1.1
Cre17.g722950	Cre17.g722950.t1.2
Cre17.g740050	Cre17.g740050.t1.1
Cre17.g696450	Cre17.g696450.t1.1
g17577	Cre17.g726983.t1.1, Cre17.g726983.t2.1
g17577	Cre17.g726983.t1.1, Cre17.g726983.t2.1
Cre17.g702700	Cre17.g702700.t1.1
Cre17.g709050	Cre17.g709050.t1.2
Cre17.g724950	Cre17.g724950.t1.2
g17254	Cre17.g712550.t1.2
Cre17.g697000	Cre17.g697000.t1.1
Cre17.g728864	Cre17.g728864.t1.2
g17455	Cre17.g721450.t1.1
g16887	Cre17.g692676.t1.1
Cre17.g739700	Cre17.g739700.t1.1
g18011	Cre17.g744747.t2.1, Cre17.g744747.t1.1
g18011	Cre17.g744747.t2.1, Cre17.g744747.t1.1
Cre17.g724850	Cre17.g724850.t1.2
Cre17.g738550	Cre17.g738550.t1.1
Cre17.g743250	Cre17.g743250.t1.2
Cre17.g713450	Cre17.g713450.t1.2
Cre17.g701250	Cre17.g701250.t1.2
Cre17.g739551	Cre17.g739551.t1.2
g17712	Cre17.g732951.t1.1
Cre17.g737084	Cre17.g737084.t1.2
Cre17.g719400	Cre17.g719400.t1.1
Cre17.g722607	Cre17.g722616.t1.1
g16976	Cre17.g699975.t1.1
g17290	Cre17.g714050.t1.2
Cre17.g709650	Cre17.g709651.t1.1
Cre17.g701000	Cre17.g701000.t1.2
Cre17.g736850	Cre17.g736850.t1.2
Cre17.g716900	Cre17.g716900.t1.1
Cre17.g742750	Cre17.g742750.t1.2
g17058	N/A
Cre17.g703600	Cre17.g703600.t1.2, Cre17.g703600.t2.1
Cre17.g712600	Cre17.g712600.t1.2
g18042	Cre17.g746297.t1.1
g17011	N/A
Cre17.g701700	Cre17.g701700.t2.1, Cre17.g701700.t1.2
Cre17.g726750	Cre17.g726750.t1.2
Cre17.g716350	Cre17.g716350.t1.2
Cre17.g725650	Cre17.g725650.t1.1
Cre17.g730650	Cre17.g730650.t1.2
g16888	Cre17.g696200.t1.2
g17836	Cre17.g737351.t2.1, Cre17.g737351.t1.2
g17836	Cre17.g737351.t2.1, Cre17.g737351.t1.2
Cre17.g697950	Cre17.g697950.t1.1
Cre17.g719522	Cre17.g719522.t1.2
Cre17.g701600	Cre17.g701600.t1.2
Cre17.g741750	Cre17.g741750.t1.1
Cre17.g705843	Cre17.g705843.t1.2
g17422	Cre17.g719855.t1.1
g18033	Cre17.g745847.t1.1
Cre17.g727150	Cre17.g727150.t1.1
Cre17.g707150	Cre17.g707150.t1.1
Cre17.g723700	Cre17.g723700.t1.1
Cre17.g720250	Cre17.g720250.t1.2
Cre17.g717200	Cre17.g717200.t1.1, Cre17.g717200.t2.1
g17361	N/A
Cre17.g719150	Cre17.g719150.t1.2
Cre17.g708150	Cre17.g708150.t1.2
Cre17.g708000	Cre17.g708000.t1.1
Cre17.g713750	Cre17.g713750.t1.2
Cre17.g737200	Cre17.g737200.t1.2
g18071	Cre17.g747747.t1.1
g17021	Cre17.g702102.t1.1
Cre17.g725100	Cre17.g725100.t1.2
Cre17.g696600	Cre17.g696600.t1.1
g17808	Cre17.g736250.t1.2
Cre17.g704600	Cre17.g704600.t1.2
Cre17.g700550	Cre17.g700550.t1.1
Cre17.g728550	Cre17.g728550.t1.2
g17882	Cre17.g739426.t1.1
Cre17.g704300	Cre17.g704300.t1.1
Cre17.g735350	Cre17.g735350.t1.1
Cre17.g730450	Cre17.g730450.t1.1
g17784	Cre17.g734961.t2.1, Cre17.g734961.t1.1
g17784	Cre17.g734961.t2.1, Cre17.g734961.t1.1
Cre17.g740700	Cre17.g740700.t1.2
Cre17.g730350	Cre17.g730350.t1.2
Cre17.g705200	Cre17.g705200.t1.1
g17247	N/A
Cre17.g712200	Cre17.g712200.t1.1, Cre17.g712200.t2.1
Cre17.g698750	Cre17.g698750.t1.2
Cre17.g721553	Cre17.g721553.t1.2
Cre17.g735550	Cre17.g735550.t1.1
Cre17.g729650	Cre17.g729650.t1.2
Cre17.g738850	Cre17.g738850.t1.2
Cre17.g700900	Cre17.g700900.t1.1
Cre17.g700450	Cre17.g700450.t1.2
Cre17.g701950	Cre17.g701950.t1.2
g17168	Cre17.g708650.t1.2
Cre17.g711800	Cre17.g711800.t1.2
g17542	N/A
Cre17.g725350	Cre17.g725350.t1.1, Cre17.g725350.t2.1
Cre17.g734350	Cre17.g734350.t1.1
Cre17.g718950	Cre17.g718950.t1.2
Cre17.g706600	Cre17.g706600.t1.2
Cre17.g720750	Cre17.g720750.t1.2
g18058	Cre17.g747097.t1.1
Cre17.g725900	Cre17.g725900.t1.1
g17017	Cre17.g701917.t1.1
g18069	Cre17.g747647.t1.1
g17714	Cre17.g733026.t1.1
g17719	Cre17.g733174.t1.1
g17231	Cre17.g711503.t1.1
Cre17.g720500	Cre17.g720500.t1.1
g17984	Cre17.g743447.t1.1
g18002	Cre17.g744297.t1.1
Cre17.g726500	Cre17.g726500.t1.2
g17902	Cre17.g740187.t1.1
g16934	Cre17.g698266.t1.1
Cre17.g713700	Cre17.g713700.t1.1
Cre17.g710400	Cre17.g710400.t1.2
Cre17.g740950	Cre17.g740950.t1.2
Cre17.g712150	Cre17.g712150.t1.2
g17142	Cre17.g707551.t1.1
Cre17.g718600	Cre17.g718600.t1.2
Cre17.g710750	Cre17.g710750.t1.1, Cre17.g710750.t2.1
g17211	N/A
Cre17.g703200	Cre17.g703200.t1.2
Cre17.g721700	Cre17.g721700.t1.2
Cre17.g742400	Cre17.g742400.t1.1
Cre17.g699550	Cre17.g699550.t1.1
g17991	Cre17.g743797.t1.1
g17193	Cre17.g709876.t1.1
Cre17.g706150	Cre17.g706150.t1.1
Cre17.g731650	Cre17.g731650.t1.2
Cre17.g715450	Cre17.g715450.t1.2
Cre17.g716850	Cre17.g716850.t1.1
Cre17.g702600	Cre17.g702600.t1.1
Cre17.g720600	Cre17.g720600.t1.1
Cre17.g731600	Cre17.g731600.t1.1
Cre17.g723450	Cre17.g723450.t2.1, Cre17.g723450.t1.1
g17499	N/A
Cre17.g737650	Cre17.g737650.t1.1
g17198	Cre17.g710100.t1.1
g18068	Cre17.g747597.t1.1
Cre17.g742450	Cre17.g742450.t1.1
Cre17.g729750	Cre17.g729750.t1.2
Cre17.g728200	Cre17.g728200.t1.1
Cre17.g703932	Cre17.g703932.t1.2
Cre17.g714550	Cre17.g714550.t1.2
Cre17.g741500	Cre17.g741500.t1.1
Cre17.g697450	Cre17.g697450.t1.2
Cre17.g722850	Cre17.g722851.t1.1
Cre17.g711900	Cre17.g711900.t1.1
Cre17.g717850	Cre17.g717850.t1.1
g18025	Cre17.g745447.t1.1
Cre17.g709250	Cre17.g709250.t1.1
Cre17.g727450	Cre17.g727450.t1.2
Cre17.g707300	Cre17.g707300.t1.2
Cre17.g739300	Cre17.g739300.t1.2
