CC2344-L1,CC2344-L2,CC2344-L3,CC2344-L4,CC2344-L5,CC2344-L6,CC2344-L7,CC2344-L8,CC2344-L9,CC2344-L10,CC2344-L11,CC2344-L12,CC2344-L13,CC2344-L14,CC2344-L15,CC2931-L1,CC2931-L2,CC2931-L3,CC2931-L4,CC2931-L5,CC2931-L6,CC2931-L7,CC2931-L9,CC2931-L10,CC2931-L11,CC2931-L13,CC2931-L14,CC2931-L15
CHLRE_14G611650V5,,,,,,,,CHLRE_09G394288V5,,CHLRE_11G467613V5,,,,CHLRE_13G592250V5,,,,,,,,,,,,,
CHLRE_14G611700V5,,,,,,,,CHLRE_09G394362V5,,CHLRE_11G467615V5,,,,CHLRE_13G592300V5,,,,,,,,,,,,,
CHLRE_14G611900V5,,,,,,,,CHLRE_09G394436V5,,CHLRE_11G467616V5,,,,CHLRE_13G592350V5,,,,,,,,,,,,,
CHLRE_14G612100V5,,,,,,,,CHLRE_09G394880V5,,CHLRE_11G467620V5,,,,CHLRE_13G592400V5,,,,,,,,,,,,,
CHLRE_14G612150V5,,,,,,,,CHLRE_09G394917V5,,CHLRE_11G467626V5,,,,CHLRE_13G592450V5,,,,,,,,,,,,,
CHLRE_14G612800V5,,,,,,,,CHLRE_09G394991V5,,CHLRE_11G467627V5,,,,CHLRE_13G592500V5,,,,,,,,,,,,,
CHLRE_14G613050V5,,,,,,,,CHLRE_09G395213V5,,CHLRE_11G467629V5,,,,CHLRE_13G592550V5,,,,,,,,,,,,,
CHLRE_14G613350V5,,,,,,,,CHLRE_09G395251V5,,CHLRE_11G467631V5,,,,CHLRE_13G602300V5,,,,,,,,,,,,,
CHLRE_14G613900V5,,,,,,,,CHLRE_09G395621V5,,CHLRE_11G467634V5,,,,CHLRE_13G602350V5,,,,,,,,,,,,,
CHLRE_14G614200V5,,,,,,,,CHLRE_09G395954V5,,CHLRE_11G467636V5,,,,CHLRE_13G602500V5,,,,,,,,,,,,,
CHLRE_14G614250V5,,,,,,,,CHLRE_09G396065V5,,CHLRE_11G467637V5,,,,CHLRE_13G602550V5,,,,,,,,,,,,,
CHLRE_14G614350V5,,,,,,,,CHLRE_09G396139V5,,CHLRE_11G467641V5,,,,CHLRE_13G602700V5,,,,,,,,,,,,,
CHLRE_14G615000V5,,,,,,,,CHLRE_09G396363V5,,CHLRE_11G467644V5,,,,CHLRE_13G602750V5,,,,,,,,,,,,,
CHLRE_14G615100V5,,,,,,,,CHLRE_09G396438V5,,CHLRE_11G467648V5,,,,CHLRE_13G602800V5,,,,,,,,,,,,,
CHLRE_14G615200V5,,,,,,,,CHLRE_09G396475V5,,CHLRE_11G467651V5,,,,CHLRE_13G602850V5,,,,,,,,,,,,,
CHLRE_14G615250V5,,,,,,,,CHLRE_09G396624V5,,CHLRE_11G467653V5,,,,CHLRE_13G602901V5,,,,,,,,,,,,,
CHLRE_14G615350V5,,,,,,,,CHLRE_09G396735V5,,CHLRE_11G467654V5,,,,CHLRE_13G602950V5,,,,,,,,,,,,,
CHLRE_14G615700V5,,,,,,,,CHLRE_09G396846V5,,CHLRE_11G467658V5,,,,CHLRE_13G603000V5,,,,,,,,,,,,,
CHLRE_14G615850V5,,,,,,,,CHLRE_09G397068V5,,CHLRE_11G467659V5,,,,CHLRE_13G603050V5,,,,,,,,,,,,,
CHLRE_14G615900V5,,,,,,,,CHLRE_09G397253V5,,CHLRE_11G467660V5,,,,CHLRE_13G603100V5,,,,,,,,,,,,,
CHLRE_14G616000V5,,,,,,,,CHLRE_09G397549V5,,CHLRE_11G467663V5,,,,CHLRE_13G603250V5,,,,,,,,,,,,,
CHLRE_14G616250V5,,,,,,,,CHLRE_09G397623V5,,CHLRE_11G467665V5,,,,CHLRE_13G603400V5,,,,,,,,,,,,,
CHLRE_14G616650V5,,,,,,,,CHLRE_09G397771V5,,CHLRE_11G467667V5,,,,CHLRE_13G603450V5,,,,,,,,,,,,,
CHLRE_14G617050V5,,,,,,,,CHLRE_09G397808V5,,CHLRE_11G467669V5,,,,CHLRE_13G603550V5,,,,,,,,,,,,,
CHLRE_14G617200V5,,,,,,,,CHLRE_09G397956V5,,CHLRE_11G467670V5,,,,CHLRE_13G603225V5,,,,,,,,,,,,,
CHLRE_14G617250V5,,,,,,,,CHLRE_09G398215V5,,CHLRE_11G467671V5,,,,CHLRE_13G603700V5,,,,,,,,,,,,,
CHLRE_14G617400V5,,,,,,,,CHLRE_09G398993V5,,CHLRE_11G467673V5,,,,CHLRE_13G603750V5,,,,,,,,,,,,,
CHLRE_14G617450V5,,,,,,,,CHLRE_09G399178V5,,CHLRE_11G467675V5,,,,CHLRE_13G603800V5,,,,,,,,,,,,,
CHLRE_14G617750V5,,,,,,,,CHLRE_09G399326V5,,CHLRE_11G467677V5,,,,CHLRE_13G603850V5,,,,,,,,,,,,,
CHLRE_14G617800V5,,,,,,,,CHLRE_09G399589V5,,CHLRE_11G467678V5,,,,CHLRE_13G603900V5,,,,,,,,,,,,,
CHLRE_14G618200V5,,,,,,,,CHLRE_09G399663V5,,CHLRE_11G467680V5,,,,CHLRE_13G604200V5,,,,,,,,,,,,,
CHLRE_14G618500V5,,,,,,,,CHLRE_09G400330V5,,CHLRE_11G467681V5,,,,CHLRE_13G604300V5,,,,,,,,,,,,,
CHLRE_14G618700V5,,,,,,,,CHLRE_09G400404V5,,CHLRE_11G467682V5,,,,CHLRE_13G604800V5,,,,,,,,,,,,,
CHLRE_14G619100V5,,,,,,,,CHLRE_09G400590V5,,CHLRE_11G467683V5,,,,CHLRE_13G605200V5,,,,,,,,,,,,,
CHLRE_14G619133V5,,,,,,,,CHLRE_09G400627V5,,CHLRE_11G467688V5,,,,CHLRE_13G606250V5,,,,,,,,,,,,,
CHLRE_14G619400V5,,,,,,,,CHLRE_09G400664V5,,CHLRE_11G467690V5,,,,CHLRE_13G606300V5,,,,,,,,,,,,,
CHLRE_14G619450V5,,,,,,,,CHLRE_09G400812V5,,CHLRE_11G467691V5,,,,CHLRE_13G607000V5,,,,,,,,,,,,,
CHLRE_14G619550V5,,,,,,,,CHLRE_09G401738V5,,CHLRE_11G467692V5,,,,CHLRE_13G607150V5,,,,,,,,,,,,,
CHLRE_14G619613V5,,,,,,,,CHLRE_09G402330V5,,CHLRE_11G467693V5,,,,CHLRE_13G607300V5,,,,,,,,,,,,,
CHLRE_14G620600V5,,,,,,,,CHLRE_09G402478V5,,CHLRE_11G467695V5,,,,CHLRE_13G607800V5,,,,,,,,,,,,,
CHLRE_14G621475V5,,,,,,,,CHLRE_09G402515V5,,CHLRE_11G467696V5,,,,CHLRE_13G607900V5,,,,,,,,,,,,,
CHLRE_14G621700V5,,,,,,,,CHLRE_09G402775V5,,CHLRE_11G467698V5,,,,CHLRE_13G607950V5,,,,,,,,,,,,,
CHLRE_14G621800V5,,,,,,,,CHLRE_09G402849V5,,CHLRE_11G467706V5,,,,CHLRE_13G608000V5,,,,,,,,,,,,,
CHLRE_14G622650V5,,,,,,,,CHLRE_09G402923V5,,CHLRE_11G467708V5,,,,CHLRE_14G608050V5,,,,,,,,,,,,,
CHLRE_14G623050V5,,,,,,,,CHLRE_09G403182V5,,CHLRE_11G467710V5,,,,CHLRE_14G608200V5,,,,,,,,,,,,,
CHLRE_14G623150V5,,,,,,,,CHLRE_09G403219V5,,CHLRE_11G467712V5,,,,CHLRE_14G608700V5,,,,,,,,,,,,,
CHLRE_14G623403V5,,,,,,,,CHLRE_09G403256V5,,CHLRE_11G469800V5,,,,CHLRE_14G608850V5,,,,,,,,,,,,,
CHLRE_14G623550V5,,,,,,,,CHLRE_09G406050V5,,CHLRE_11G469750V5,,,,CHLRE_14G609202V5,,,,,,,,,,,,,
CHLRE_14G623850V5,,,,,,,,CHLRE_09G406250V5,,CHLRE_11G469650V5,,,,CHLRE_14G609300V5,,,,,,,,,,,,,
CHLRE_14G624000V5,,,,,,,,CHLRE_09G406350V5,,CHLRE_11G469400V5,,,,CHLRE_14G609400V5,,,,,,,,,,,,,
CHLRE_14G624750V5,,,,,,,,CHLRE_09G406650V5,,CHLRE_11G469375V5,,,,CHLRE_14G609551V5,,,,,,,,,,,,,
CHLRE_14G624800V5,,,,,,,,CHLRE_09G406700V5,,CHLRE_11G469350V5,,,,CHLRE_14G609600V5,,,,,,,,,,,,,
CHLRE_14G624950V5,,,,,,,,CHLRE_09G406800V5,,CHLRE_11G469300V5,,,,CHLRE_14G609850V5,,,,,,,,,,,,,
CHLRE_14G625100V5,,,,,,,,CHLRE_09G406851V5,,CHLRE_11G469150V5,,,,CHLRE_14G610150V5,,,,,,,,,,,,,
CHLRE_14G625400V5,,,,,,,,CHLRE_09G406900V5,,CHLRE_11G469000V5,,,,CHLRE_14G610300V5,,,,,,,,,,,,,
CHLRE_14G625450V5,,,,,,,,CHLRE_09G406950V5,,CHLRE_11G468900V5,,,,CHLRE_14G610501V5,,,,,,,,,,,,,
CHLRE_14G625625V5,,,,,,,,CHLRE_09G407200V5,,CHLRE_11G468850V5,,,,CHLRE_14G610700V5,,,,,,,,,,,,,
CHLRE_14G625750V5,,,,,,,,CHLRE_09G407550V5,,CHLRE_11G468800V5,,,,CHLRE_14G610750V5,,,,,,,,,,,,,
CHLRE_14G625850V5,,,,,,,,CHLRE_09G407700V5,,CHLRE_11G468700V5,,,,CHLRE_14G610850V5,,,,,,,,,,,,,
CHLRE_14G626000V5,,,,,,,,CHLRE_09G407801V5,,CHLRE_11G468650V5,,,,CHLRE_14G610950V5,,,,,,,,,,,,,
CHLRE_14G626100V5,,,,,,,,CHLRE_09G408200V5,,CHLRE_11G468500V5,,,,CHLRE_14G611250V5,,,,,,,,,,,,,
CHLRE_14G626150V5,,,,,,,,CHLRE_09G408300V5,,CHLRE_11G468400V5,,,,CHLRE_14G611400V5,,,,,,,,,,,,,
CHLRE_14G626200V5,,,,,,,,CHLRE_09G408400V5,,CHLRE_11G468383V5,,,,CHLRE_14G611450V5,,,,,,,,,,,,,
CHLRE_14G626466V5,,,,,,,,CHLRE_09G408464V5,,CHLRE_11G468380V5,,,,CHLRE_14G611517V5,,,,,,,,,,,,,
CHLRE_14G626500V5,,,,,,,,CHLRE_09G408550V5,,CHLRE_11G468377V5,,,,CHLRE_14G611700V5,,,,,,,,,,,,,
CHLRE_14G626600V5,,,,,,,,CHLRE_09G408650V5,,CHLRE_11G468374V5,,,,CHLRE_14G612150V5,,,,,,,,,,,,,
CHLRE_14G627100V5,,,,,,,,CHLRE_09G408676V5,,CHLRE_11G468359V5,,,,CHLRE_14G613350V5,,,,,,,,,,,,,
CHLRE_14G627700V5,,,,,,,,CHLRE_09G409050V5,,CHLRE_11G468353V5,,,,CHLRE_14G614050V5,,,,,,,,,,,,,
CHLRE_14G627800V5,,,,,,,,CHLRE_09G409200V5,,CHLRE_11G468200V5,,,,CHLRE_14G614450V5,,,,,,,,,,,,,
CHLRE_14G627950V5,,,,,,,,CHLRE_09G409350V5,,CHLRE_11G468150V5,,,,CHLRE_14G614708V5,,,,,,,,,,,,,
CHLRE_14G628350V5,,,,,,,,CHLRE_09G409500V5,,CHLRE_11G468050V5,,,,CHLRE_14G615000V5,,,,,,,,,,,,,
CHLRE_14G628400V5,,,,,,,,CHLRE_09G409951V5,,CHLRE_11G467950V5,,,,CHLRE_14G615100V5,,,,,,,,,,,,,
CHLRE_14G628500V5,,,,,,,,CHLRE_09G410100V5,,CHLRE_11G467900V5,,,,CHLRE_14G615350V5,,,,,,,,,,,,,
CHLRE_14G628702V5,,,,,,,,CHLRE_09G410450V5,,CHLRE_11G467750V5,,,,CHLRE_14G615600V5,,,,,,,,,,,,,
CHLRE_14G629600V5,,,,,,,,CHLRE_09G411100V5,,CHLRE_11G467650V5,,,,CHLRE_14G615618V5,,,,,,,,,,,,,
CHLRE_14G629960V5,,,,,,,,CHLRE_09G411300V5,,CHLRE_11G467600V5,,,,CHLRE_14G615900V5,,,,,,,,,,,,,
CHLRE_14G630600V5,,,,,,,,CHLRE_09G411350V5,,CHLRE_11G467500V5,,,,CHLRE_14G616000V5,,,,,,,,,,,,,
CHLRE_14G630700V5,,,,,,,,CHLRE_09G411500V5,,CHLRE_11G467792V5,,,,CHLRE_14G616100V5,,,,,,,,,,,,,
CHLRE_14G630750V5,,,,,,,,CHLRE_09G411700V5,,CHLRE_11G467791V5,,,,CHLRE_14G616250V5,,,,,,,,,,,,,
CHLRE_14G630811V5,,,,,,,,CHLRE_09G411950V5,,CHLRE_11G467790V5,,,,CHLRE_14G616301V5,,,,,,,,,,,,,
CHLRE_14G630847V5,,,,,,,,CHLRE_09G412050V5,,CHLRE_11G467786V5,,,,CHLRE_14G616589V5,,,,,,,,,,,,,
CHLRE_14G630883V5,,,,,,,,CHLRE_09G412175V5,,CHLRE_11G467785V5,,,,CHLRE_14G616750V5,,,,,,,,,,,,,
CHLRE_14G631300V5,,,,,,,,CHLRE_09G412300V5,,CHLRE_11G467781V5,,,,CHLRE_14G616826V5,,,,,,,,,,,,,
CHLRE_14G631400V5,,,,,,,,CHLRE_09G412350V5,,CHLRE_11G467779V5,,,,CHLRE_14G616850V5,,,,,,,,,,,,,
CHLRE_14G631750V5,,,,,,,,CHLRE_09G412750V5,,CHLRE_11G467769V5,,,,CHLRE_14G617200V5,,,,,,,,,,,,,
CHLRE_14G632250V5,,,,,,,,CHLRE_09G412850V5,,CHLRE_11G467766V5,,,,CHLRE_14G618050V5,,,,,,,,,,,,,
CHLRE_14G632400V5,,,,,,,,CHLRE_09G412940V5,,CHLRE_11G467762V5,,,,CHLRE_14G618100V5,,,,,,,,,,,,,
CHLRE_14G632775V5,,,,,,,,CHLRE_09G413200V5,,CHLRE_11G467761V5,,,,CHLRE_14G618200V5,,,,,,,,,,,,,
CHLRE_14G632799V5,,,,,,,,CHLRE_09G413400V5,,CHLRE_11G467758V5,,,,CHLRE_14G618250V5,,,,,,,,,,,,,
CHLRE_14G632831V5,,,,,,,,CHLRE_09G413650V5,,CHLRE_11G467754V5,,,,CHLRE_14G618400V5,,,,,,,,,,,,,
CHLRE_14G632815V5,,,,,,,,CHLRE_09G413950V5,,CHLRE_11G467753V5,,,,CHLRE_14G618500V5,,,,,,,,,,,,,
CHLRE_14G632823V5,,,,,,,,CHLRE_09G414200V5,,CHLRE_11G467752V5,,,,CHLRE_14G618550V5,,,,,,,,,,,,,
CHLRE_14G632860V5,,,,,,,,CHLRE_09G414250V5,,CHLRE_11G467749V5,,,,CHLRE_14G619350V5,,,,,,,,,,,,,
CHLRE_14G632900V5,,,,,,,,CHLRE_09G414750V5,,CHLRE_11G467746V5,,,,CHLRE_14G619400V5,,,,,,,,,,,,,
CHLRE_14G633650V5,,,,,,,,CHLRE_09G414900V5,,CHLRE_11G467744V5,,,,CHLRE_14G619450V5,,,,,,,,,,,,,
CHLRE_14G633789V5,,,,,,,,CHLRE_09G415450V5,,CHLRE_11G467740V5,,,,CHLRE_14G619550V5,,,,,,,,,,,,,
CHLRE_15G634650V5,,,,,,,,CHLRE_09G415850V5,,CHLRE_11G467739V5,,,,CHLRE_14G619613V5,,,,,,,,,,,,,
CHLRE_15G634855V5,,,,,,,,CHLRE_09G416000V5,,CHLRE_11G467738V5,,,,CHLRE_14G619850V5,,,,,,,,,,,,,
CHLRE_15G635067V5,,,,,,,,CHLRE_09G416100V5,,CHLRE_11G467735V5,,,,CHLRE_14G619950V5,,,,,,,,,,,,,
CHLRE_15G635250V5,,,,,,,,CHLRE_09G416309V5,,CHLRE_11G467730V5,,,,CHLRE_14G620400V5,,,,,,,,,,,,,
CHLRE_15G635300V5,,,,,,,,CHLRE_09G416350V5,,CHLRE_11G467727V5,,,,CHLRE_14G620500V5,,,,,,,,,,,,,
CHLRE_15G635350V5,,,,,,,,CHLRE_09G416750V5,,CHLRE_11G467722V5,,,,CHLRE_14G620600V5,,,,,,,,,,,,,
CHLRE_15G640800V5,,,,,,,,CHLRE_09G417250V5,,CHLRE_11G467721V5,,,,CHLRE_14G620702V5,,,,,,,,,,,,,
CHLRE_15G640850V5,,,,,,,,CHLRE_09G417350V5,,CHLRE_11G467720V5,,,,CHLRE_14G621172V5,,,,,,,,,,,,,
CHLRE_15G635600V5,,,,,,,,CHLRE_10G417600V5,,CHLRE_02G095149V5,,,,CHLRE_14G621475V5,,,,,,,,,,,,,
CHLRE_15G635650V5,,,,,,,,CHLRE_10G417850V5,,CHLRE_02G095145V5,,,,CHLRE_14G621700V5,,,,,,,,,,,,,
CHLRE_15G635717V5,,,,,,,,CHLRE_10G418050V5,,CHLRE_02G095143V5,,,,CHLRE_14G621800V5,,,,,,,,,,,,,
CHLRE_15G635750V5,,,,,,,,CHLRE_10G418100V5,,CHLRE_02G095138V5,,,,CHLRE_14G622000V5,,,,,,,,,,,,,
CHLRE_15G635800V5,,,,,,,,CHLRE_10G418150V5,,CHLRE_02G095136V5,,,,CHLRE_14G622750V5,,,,,,,,,,,,,
CHLRE_15G635850V5,,,,,,,,CHLRE_10G418200V5,,CHLRE_02G095135V5,,,,CHLRE_14G622850V5,,,,,,,,,,,,,
CHLRE_15G635900V5,,,,,,,,CHLRE_10G418300V5,,CHLRE_02G095134V5,,,,CHLRE_14G622900V5,,,,,,,,,,,,,
CHLRE_15G635998V5,,,,,,,,CHLRE_10G418350V5,,CHLRE_02G095130V5,,,,CHLRE_14G622951V5,,,,,,,,,,,,,
CHLRE_15G636004V5,,,,,,,,CHLRE_10G419000V5,,CHLRE_02G095129V5,,,,CHLRE_14G623150V5,,,,,,,,,,,,,
CHLRE_15G636250V5,,,,,,,,CHLRE_10G419450V5,,CHLRE_02G095126V5,,,,CHLRE_14G623403V5,,,,,,,,,,,,,
CHLRE_15G636300V5,,,,,,,,CHLRE_10G419550V5,,CHLRE_02G095125V5,,,,CHLRE_14G623550V5,,,,,,,,,,,,,
CHLRE_15G636400V5,,,,,,,,CHLRE_10G419750V5,,CHLRE_02G095124V5,,,,CHLRE_14G623600V5,,,,,,,,,,,,,
CHLRE_15G636450V5,,,,,,,,CHLRE_10G419800V5,,CHLRE_02G095120V5,,,,CHLRE_14G624000V5,,,,,,,,,,,,,
CHLRE_15G636550V5,,,,,,,,CHLRE_10G420200V5,,CHLRE_02G095119V5,,,,CHLRE_14G624800V5,,,,,,,,,,,,,
CHLRE_15G636650V5,,,,,,,,CHLRE_10G420400V5,,CHLRE_02G095117V5,,,,CHLRE_14G625000V5,,,,,,,,,,,,,
CHLRE_15G636750V5,,,,,,,,CHLRE_10G420500V5,,CHLRE_02G095116V5,,,,CHLRE_14G625400V5,,,,,,,,,,,,,
CHLRE_15G636800V5,,,,,,,,CHLRE_10G420600V5,,CHLRE_02G095115V5,,,,CHLRE_14G625450V5,,,,,,,,,,,,,
CHLRE_15G636896V5,,,,,,,,CHLRE_10G420650V5,,CHLRE_02G095114V5,,,,CHLRE_14G625850V5,,,,,,,,,,,,,
CHLRE_15G636950V5,,,,,,,,CHLRE_10G420800V5,,CHLRE_02G095111V5,,,,CHLRE_14G626200V5,,,,,,,,,,,,,
CHLRE_15G637100V5,,,,,,,,CHLRE_10G421350V5,,CHLRE_02G095110V5,,,,CHLRE_14G626950V5,,,,,,,,,,,,,
CHLRE_15G637700V5,,,,,,,,CHLRE_10G421600V5,,CHLRE_02G095107V5,,,,CHLRE_14G627100V5,,,,,,,,,,,,,
CHLRE_15G637750V5,,,,,,,,CHLRE_10G421900V5,,CHLRE_02G095103V5,,,,CHLRE_14G627411V5,,,,,,,,,,,,,
CHLRE_15G637761V5,,,,,,,,CHLRE_10G422250V5,,CHLRE_02G095102V5,,,,CHLRE_14G627422V5,,,,,,,,,,,,,
CHLRE_15G639056V5,,,,,,,,CHLRE_10G422300V5,,CHLRE_02G095096V5,,,,CHLRE_14G627700V5,,,,,,,,,,,,,
CHLRE_15G640350V5,,,,,,,,CHLRE_10G422700V5,,CHLRE_02G095095V5,,,,CHLRE_14G627950V5,,,,,,,,,,,,,
CHLRE_15G640400V5,,,,,,,,CHLRE_10G422900V5,,CHLRE_02G095092V5,,,,CHLRE_14G628000V5,,,,,,,,,,,,,
CHLRE_15G640450V5,,,,,,,,CHLRE_10G423350V5,,CHLRE_02G095091V5,,,,CHLRE_14G628200V5,,,,,,,,,,,,,
CHLRE_15G640250V5,,,,,,,,CHLRE_10G423450V5,,CHLRE_02G095090V5,,,,CHLRE_14G628350V5,,,,,,,,,,,,,
CHLRE_15G640200V5,,,,,,,,CHLRE_10G423800V5,,CHLRE_02G095089V5,,,,CHLRE_14G629000V5,,,,,,,,,,,,,
CHLRE_15G640100V5,,,,,,,,CHLRE_10G424050V5,,CHLRE_02G095086V5,,,,CHLRE_14G629400V5,,,,,,,,,,,,,
CHLRE_15G640000V5,,,,,,,,CHLRE_10G424150V5,,CHLRE_02G095082V5,,,,CHLRE_14G629880V5,,,,,,,,,,,,,
CHLRE_15G639900V5,,,,,,,,CHLRE_10G424250V5,,CHLRE_02G095080V5,,,,CHLRE_14G630500V5,,,,,,,,,,,,,
CHLRE_15G639800V5,,,,,,,,CHLRE_10G424400V5,,CHLRE_02G095075V5,,,,CHLRE_14G631850V5,,,,,,,,,,,,,
CHLRE_15G639750V5,,,,,,,,CHLRE_10G424450V5,,CHLRE_02G095073V5,,,,CHLRE_14G631950V5,,,,,,,,,,,,,
CHLRE_15G639700V5,,,,,,,,CHLRE_10G424600V5,,CHLRE_02G095071V5,,,,CHLRE_14G632050V5,,,,,,,,,,,,,
CHLRE_15G639650V5,,,,,,,,CHLRE_10G424700V5,,CHLRE_02G095058V5,,,,CHLRE_14G632100V5,,,,,,,,,,,,,
CHLRE_15G639550V5,,,,,,,,CHLRE_10G424750V5,,CHLRE_02G095055V5,,,,CHLRE_14G632250V5,,,,,,,,,,,,,
CHLRE_15G639500V5,,,,,,,,CHLRE_10G424850V5,,CHLRE_02G095045V5,,,,CHLRE_14G632400V5,,,,,,,,,,,,,
CHLRE_15G639503V5,,,,,,,,CHLRE_10G425050V5,,CHLRE_11G474950V5,,,,CHLRE_14G632501V5,,,,,,,,,,,,,
CHLRE_15G637850V5,,,,,,,,CHLRE_10G425200V5,,CHLRE_11G475050V5,,,,CHLRE_14G632775V5,,,,,,,,,,,,,
CHLRE_15G639400V5,,,,,,,,CHLRE_10G425400V5,,CHLRE_11G475200V5,,,,CHLRE_14G632860V5,,,,,,,,,,,,,
CHLRE_15G639200V5,,,,,,,,CHLRE_10G425501V5,,CHLRE_11G475300V5,,,,CHLRE_14G632900V5,,,,,,,,,,,,,
CHLRE_15G639150V5,,,,,,,,CHLRE_10G425600V5,,CHLRE_11G475350V5,,,,CHLRE_14G632950V5,,,,,,,,,,,,,
CHLRE_15G639134V5,,,,,,,,CHLRE_10G425700V5,,CHLRE_11G475400V5,,,,CHLRE_14G633000V5,,,,,,,,,,,,,
CHLRE_15G639050V5,,,,,,,,CHLRE_10G425800V5,,CHLRE_11G475432V5,,,,CHLRE_14G633450V5,,,,,,,,,,,,,
CHLRE_15G638950V5,,,,,,,,CHLRE_10G425850V5,,CHLRE_11G476000V5,,,,CHLRE_14G633700V5,,,,,,,,,,,,,
CHLRE_15G638500V5,,,,,,,,CHLRE_10G425950V5,,CHLRE_11G476400V5,,,,CHLRE_15G634701V5,,,,,,,,,,,,,
CHLRE_15G638450V5,,,,,,,,CHLRE_10G426450V5,,CHLRE_11G476550V5,,,,CHLRE_15G634750V5,,,,,,,,,,,,,
CHLRE_15G638400V5,,,,,,,,CHLRE_10G426800V5,,CHLRE_11G476800V5,,,,CHLRE_15G635750V5,,,,,,,,,,,,,
CHLRE_15G638304V5,,,,,,,,CHLRE_10G426850V5,,CHLRE_11G477000V5,,,,CHLRE_15G635900V5,,,,,,,,,,,,,
CHLRE_15G639504V5,,,,,,,,CHLRE_10G426900V5,,CHLRE_11G477200V5,,,,CHLRE_15G635998V5,,,,,,,,,,,,,
CHLRE_15G641000V5,,,,,,,,CHLRE_10G427000V5,,CHLRE_11G477350V5,,,,CHLRE_15G636400V5,,,,,,,,,,,,,
CHLRE_15G641100V5,,,,,,,,CHLRE_10G427050V5,,CHLRE_11G477500V5,,,,CHLRE_15G636450V5,,,,,,,,,,,,,
CHLRE_15G641250V5,,,,,,,,CHLRE_10G427150V5,,CHLRE_11G477800V5,,,,CHLRE_15G640650V5,,,,,,,,,,,,,
CHLRE_15G641266V5,,,,,,,,CHLRE_10G427250V5,,CHLRE_11G477950V5,,,,CHLRE_15G639600V5,,,,,,,,,,,,,
CHLRE_15G641600V5,,,,,,,,CHLRE_10G427700V5,,CHLRE_11G478100V5,,,,CHLRE_15G639503V5,,,,,,,,,,,,,
CHLRE_15G641650V5,,,,,,,,CHLRE_10G427800V5,,CHLRE_11G478128V5,,,,CHLRE_15G639050V5,,,,,,,,,,,,,
CHLRE_15G641700V5,,,,,,,,CHLRE_10G427900V5,,CHLRE_11G478184V5,,,,CHLRE_15G638304V5,,,,,,,,,,,,,
CHLRE_15G641750V5,,,,,,,,CHLRE_10G428050V5,,CHLRE_11G478456V5,,,,CHLRE_15G641250V5,,,,,,,,,,,,,
CHLRE_15G641800V5,,,,,,,,CHLRE_10G428200V5,,CHLRE_11G478600V5,,,,CHLRE_19G750147V5,,,,,,,,,,,,,
CHLRE_15G641950V5,,,,,,,,CHLRE_10G428250V5,,CHLRE_11G478650V5,,,,CHLRE_19G750797V5,,,,,,,,,,,,,
CHLRE_19G750197V5,,,,,,,,CHLRE_10G428300V5,,CHLRE_11G478700V5,,,,CHLRE_19G750847V5,,,,,,,,,,,,,
CHLRE_19G750397V5,,,,,,,,CHLRE_10G428600V5,,CHLRE_11G478750V5,,,,CHLRE_02G141746V5,,,,,,,,,,,,,
CHLRE_19G750497V5,,,,,,,,CHLRE_10G428966V5,,CHLRE_11G478800V5,,,,CHLRE_02G142186V5,,,,,,,,,,,,,
CHLRE_19G750547V5,,,,,,,,CHLRE_10G429000V5,,CHLRE_11G479000V5,,,,CHLRE_02G142366V5,,,,,,,,,,,,,
CHLRE_19G750697V5,,,,,,,,CHLRE_10G429017V5,,CHLRE_11G479250V5,,,,CHLRE_02G142687V5,,,,,,,,,,,,,
CHLRE_19G750747V5,,,,,,,,CHLRE_10G429050V5,,CHLRE_11G479300V5,,,,CHLRE_15G644051V5,,,,,,,,,,,,,
CHLRE_19G750847V5,,,,,,,,CHLRE_10G429100V5,,CHLRE_11G479350V5,,,,CHLRE_15G643700V5,,,,,,,,,,,,,
CHLRE_19G750897V5,,,,,,,,CHLRE_10G429200V5,,CHLRE_11G479550V5,,,,CHLRE_15G643503V5,,,,,,,,,,,,,
CHLRE_19G750947V5,,,,,,,,CHLRE_10G429250V5,,CHLRE_11G479850V5,,,,CHLRE_02G141106V5,,,,,,,,,,,,,
CHLRE_19G751197V5,,,,,,,,CHLRE_10G429300V5,,CHLRE_11G480060V5,,,,CHLRE_17G734612V5,,,,,,,,,,,,,
CHLRE_19G751247V5,,,,,,,,CHLRE_10G429450V5,,CHLRE_11G480079V5,,,,CHLRE_17G734400V5,,,,,,,,,,,,,
CHLRE_02G141506V5,,,,,,,,CHLRE_10G429550V5,,CHLRE_11G480800V5,,,,CHLRE_17G734350V5,,,,,,,,,,,,,
CHLRE_02G141646V5,,,,,,,,CHLRE_10G429600V5,,CHLRE_11G481000V5,,,,CHLRE_17G733950V5,,,,,,,,,,,,,
CHLRE_02G141666V5,,,,,,,,CHLRE_10G429880V5,,CHLRE_11G481050V5,,,,CHLRE_17G733900V5,,,,,,,,,,,,,
CHLRE_02G141706V5,,,,,,,,CHLRE_10G430000V5,,CHLRE_11G481126V5,,,,CHLRE_17G733800V5,,,,,,,,,,,,,
CHLRE_02G141746V5,,,,,,,,CHLRE_10G430250V5,,CHLRE_11G481200V5,,,,CHLRE_17G733600V5,,,,,,,,,,,,,
